bin,term,N,Y,description,Y_out,N_out,pvalue,odds,freq1,freq2,color_sig,size_sel
7,HP:0000163,334,194,Abnormal oral cavity morphology,18698,15100,2.4249038673711495e-14,0.4690756156885544,0.010268896887571459,0.021640533886225218,<,66.43320228910261
7,HP:0000164,51,24,Abnormality of the dentition,18868,15383,0.06307021750301867,0.38367782919467863,0.0012703789964005929,0.0033043928987948686,<,16.772683078935664
7,HP:0000168,0,32,Abnormality of the gingiva,18860,15434,5.1874362970495425e-6,Inf,0.0016938386618674571,0,<,33.112169287671556
7,HP:0000174,252,122,Abnormal palate morphology,18770,15182,1.8490380505748107e-15,0.39159225077584003,0.00645775989836968,0.016327588441104057,<,70.90419700006836
7,HP:0000175,252,122,Cleft palate,18770,15182,1.8490380505748107e-15,0.39159225077584003,0.00645775989836968,0.016327588441104057,<,70.90419700006836
7,HP:0000190,11,16,Abnormal oral frenulum morphology,18876,15423,1,1.1884579198067677,8.469193309337286e-4,7.127121938577168e-4,>,0.612229953742203
7,HP:0000202,262,122,Oral cleft,18770,15172,3.674483241766217e-17,0.3763985439458063,0.00645775989836968,0.016975508617338344,<,77.711195309600555
7,HP:0000212,0,32,Gingival overgrowth,18860,15434,5.1874362970495425e-6,Inf,0.0016938386618674571,0,<,33.112169287671556
7,HP:0000234,996,753,Abnormality of the head,18139,14438,6.418410090404521e-22,0.6017878543622164,0.0398581410120686,0.06453284955293508,<,96.74227054592208
7,HP:0000235,22,10,Abnormality of the fontanelles or cranial sutures,18882,15412,1,0.37102176875966847,5.293245818335803e-4,0.0014254243877154335,<,8.504231021819479
7,HP:0000238,266,355,Hydrocephalus,18537,15168,1,1.0920620884687262,0.018791022655092103,0.01723467668783206,>,2.150023714525607
7,HP:0000245,182,41,Abnormal paranasal sinus morphology,18851,15252,1.596112095329336e-26,0.18229694717991765,0.0021702307855176795,0.01179214720746404,<,115.15972683896615
7,HP:0000246,182,41,Sinusitis,18851,15252,1.596112095329336e-26,0.18229694717991765,0.0021702307855176795,0.01179214720746404,<,115.15972683896615
7,HP:0000255,134,19,Acute sinusitis,18873,15300,4.745768993308917e-25,0.11495642303735201,0.0010057167054838027,0.008682130361539458,<,109.26675401561509
7,HP:0000264,3,0,Abnormality of the mastoid,18892,15431,1,0,0,1.943760528702864e-4,>,4.165922282485695
7,HP:0000265,3,0,Mastoiditis,18892,15431,1,0,0,1.943760528702864e-4,>,4.165922282485695
7,HP:0000271,735,667,Abnormality of the face,18225,14699,1.1109167218314816e-5,0.7319257408478602,0.03530594960829981,0.04762213295322016,<,31.789254377960557
7,HP:0000282,6,3,Facial edema,18889,15428,1,0.40839451901457724,1.587973745500741e-4,3.887521057405728e-4,>,2.005588784211258
7,HP:0000301,3,27,Abnormality of facial musculature,18865,15431,0.05836683758744197,7.361120848247045,0.001429176370950667,1.943760528702864e-4,<,16.907315741130937
7,HP:0000315,25,35,Abnormality of the orbital region,18857,15409,1,1.1439919906748808,0.0018526360364175313,0.0016198004405857198,>,0.6265776662787435
7,HP:0000316,0,12,Hypertelorism,18880,15434,0.8258986991292718,Inf,6.351894982002964e-4,0,<,12.304273265495329
7,HP:0000317,1,1,Facial myokymia,18891,15433,1,0.81695785669344,5.2932458183358036e-5,6.47920176234288e-5,>,-0
7,HP:0000324,0,9,Facial asymmetry,18883,15434,1,Inf,4.763921236502223e-4,0,<,9.077035353150011
7,HP:0000326,0,11,Abnormality of the maxilla,18881,15434,1,Inf,5.822570400169384e-4,0,<,11.23511241885652
7,HP:0000327,0,11,Hypoplasia of the maxilla,18881,15434,1,Inf,5.822570400169384e-4,0,<,11.23511241885652
7,HP:0000356,43,8,Abnormality of the outer ear,18884,15391,7.826239395026622e-6,0.15165020039699448,4.234596654668643e-4,0.002786056757807438,<,32.39776788052018
7,HP:0000364,397,292,Hearing abnormality,18600,15037,1.7591386038892013e-8,0.5946397989295011,0.015456277789540547,0.02572243099650123,<,42.99078015691249
7,HP:0000365,397,292,Hearing impairment,18600,15037,1.7591386038892013e-8,0.5946397989295011,0.015456277789540547,0.02572243099650123,<,42.99078015691249
7,HP:0000366,367,399,Abnormality of the nose,18493,15067,1,0.8857850074703554,0.021120050815159858,0.023778670467798368,>,4.0268135946987345
7,HP:0000370,138,192,Abnormality of the middle ear,18700,15296,1,1.1380222468568382,0.010163031971204743,0.008941298432033173,>,2.2992110888113793
7,HP:0000372,40,8,Abnormality of the auditory canal,18884,15394,8.054490347063902e-5,0.1630582478543208,4.234596654668643e-4,0.002591680704937152,<,28.347828132251475
7,HP:0000377,3,0,Abnormality of the pinna,18892,15431,1,0,0,1.943760528702864e-4,>,4.165922282485695
7,HP:0000388,130,187,Otitis media,18705,15304,1,1.1769100114481759,0.009898369680287953,0.008422962291045744,>,3.2193340751289155
7,HP:0000405,4,5,Conductive hearing impairment,18887,15430,1,1.0212063926124135,2.6466229091679015e-4,2.591680704937152e-4,>,-0
7,HP:0000407,365,165,Sensorineural hearing impairment,18727,15069,5.667755132557296e-26,0.3637631922696246,0.008733855600254076,0.023649086432551508,<,112.958336078148
7,HP:0000410,0,5,Mixed hearing impairment,18887,15434,1,Inf,2.6466229091679015e-4,0,>,4.648221450313644
7,HP:0000411,3,0,Protruding ear,18892,15431,1,0,0,1.943760528702864e-4,>,4.165922282485695
7,HP:0000415,0,91,Abnormality of the choanae,18801,15434,2.378590551735336e-21,Inf,0.004816853694685581,0,<,94.4667016359606
7,HP:0000419,4,0,Abnormality of the nasal septum,18892,15430,1,0,0,2.591680704937152e-4,<,5.554686958727636
7,HP:0000421,59,178,Epistaxis,18714,15375,1.805528709253882e-7,2.4785297097864882,0.00942197755663773,0.003822729039782299,<,38.94556280002893
7,HP:0000453,0,91,Choanal atresia,18801,15434,2.378590551735336e-21,Inf,0.004816853694685581,0,<,94.4667016359606
7,HP:0000464,26,15,Abnormality of the neck,18877,15408,1,0.4709090424771889,7.939868727503706e-4,0.0016845924582091487,<,6.913206011022027
7,HP:0000473,26,15,Torticollis,18877,15408,1,0.4709090424771889,7.939868727503706e-4,0.0016845924582091487,<,6.913206011022027
7,HP:0000478,949,1369,Abnormality of the eye,17523,14485,0.056518166883007766,1.1924625073552084,0.07246453525301715,0.06148762472463393,<,16.963228123942486
7,HP:0000481,162,327,Abnormal cornea morphology,18565,15272,9.448260373670788e-5,1.660452184516873,0.01730891382595808,0.010496306854995464,<,28.07057298176825
7,HP:0000483,162,264,Astigmatism,18628,15272,1,1.336024328802,0.013974168960406522,0.010496306854995464,<,9.675900636930827
7,HP:0000486,177,210,Strabismus,18682,15257,1,0.9689181330741252,0.011115816218505187,0.011468187119346896,>,0.4809616209091192
7,HP:0000492,12,15,Abnormal eyelid morphology,18877,15422,1,1.0212176303417462,7.939868727503706e-4,7.775042114811456e-4,>,-0
7,HP:0000495,0,28,Recurrent corneal erosions,18864,15434,5.99201964864252e-5,Inf,0.0014821088291340249,0,<,28.861687478509104
7,HP:0000496,194,381,Abnormality of eye movement,18511,15240,4.290205768979218e-5,1.6168558871411103,0.020167266567859412,0.012569651418945185,<,29.442067903598012
7,HP:0000498,0,1,Blepharitis,18891,15434,1,Inf,5.2932458183358036e-5,0,>,-0
7,HP:0000501,18,0,Glaucoma,18892,15416,5.521024634407585e-4,0,0,0.0011662563172217184,<,25.00390165398683
7,HP:0000502,12,20,Abnormal conjunctiva morphology,18872,15422,1,1.3619684520440545,0.0010586491636671606,7.775042114811456e-4,>,1.2812856137941024
7,HP:0000504,13,25,Abnormality of vision,18867,15421,1,1.571809258166869,0.001323311454583951,8.422962291045744e-4,>,2.8340690909117034
7,HP:0000505,13,14,Visual impairment,18878,15421,1,0.8797179447509953,7.410544145670124e-4,8.422962291045744e-4,>,0.28825650067457986
7,HP:0000508,1,17,Ptosis,18875,15433,0.47039192670260555,13.90050584057985,8.998517891170866e-4,6.47920176234288e-5,<,13.282140956237027
7,HP:0000509,12,20,Conjunctivitis,18872,15422,1,1.3619684520440545,0.0010586491636671606,7.775042114811456e-4,>,1.2812856137941024
7,HP:0000517,14,0,Abnormality of the lens,18892,15420,0.013538151695421363,0,0,9.070882467280031e-4,<,19.44574288943729
7,HP:0000518,14,0,Cataract,18892,15420,0.013538151695421363,0,0,9.070882467280031e-4,<,19.44574288943729
7,HP:0000520,0,7,Proptosis,18885,15434,1,Inf,3.705272072835062e-4,0,<,6.88489397039962
7,HP:0000525,12,1,Abnormality iris morphology,18891,15422,0.92738365604696,0.06806096436472253,5.2932458183358036e-5,7.775042114811456e-4,<,12.10294264275974
7,HP:0000528,0,14,Anophthalmia,18878,15434,0.2432696249204541,Inf,7.410544145670124e-4,0,<,14.427628851598003
7,HP:0000539,460,594,Abnormality of refraction,18298,14974,1,1.0567392324677478,0.031441880160914676,0.029804328106777245,>,1.6097480005906286
7,HP:0000540,228,162,Hypermetropia,18730,15206,8.524748744077259e-5,0.576860675607317,0.008575058225704002,0.014772580018141765,<,28.249254043381054
7,HP:0000545,29,168,Myopia,18724,15405,2.0190210381007092e-16,4.765990547777938,0.00889265297480415,0.001878968511079435,<,74.75141701654725
7,HP:0000549,177,210,Abnormal conjugate eye movement,18682,15257,1,0.9689181330741252,0.011115816218505187,0.011468187119346896,>,0.4809616209091192
7,HP:0000553,12,9,Abnormal uvea morphology,18883,15422,1,0.6125524270487819,4.763921236502223e-4,7.775042114811456e-4,>,2.2114602038733704
7,HP:0000554,0,8,Uveitis,18884,15434,1,Inf,4.234596654668643e-4,0,<,7.9858529879367115
7,HP:0000557,18,0,Buphthalmos,18892,15416,5.521024634407585e-4,0,0,0.0011662563172217184,<,25.00390165398683
7,HP:0000565,96,53,Esotropia,18839,15338,0.001950795674642803,0.44949259097022426,0.002805420283717976,0.006220033691849165,<,22.811133257761103
7,HP:0000568,0,6,Microphthalmia,18886,15434,1,Inf,3.175947491001482e-4,0,<,5.772807954645197
7,HP:0000577,17,27,Exotropia,18865,15417,1,1.2979386629013996,0.001429176370950667,0.0011014642995982895,>,1.38674282256539
7,HP:0000587,220,218,Abnormality of the optic nerve,18674,15214,1,0.8073178394035925,0.011539275883972052,0.014254243877154335,<,6.3248502077363264
7,HP:0000598,594,511,Abnormality of the ear,18381,14840,2.7176965755402505e-6,0.6945589482964182,0.027048486131695956,0.038486458468316706,<,34.23517652516152
7,HP:0000600,30,6,Abnormality of the pharynx,18886,15404,0.0043460723337262995,0.16314679945843294,3.175947491001482e-4,0.0019437605287028637,<,21.419592592877297
7,HP:0000606,6,3,Abnormality of the periorbital region,18889,15428,1,0.40839451901457724,1.587973745500741e-4,3.887521057405728e-4,>,2.005588784211258
7,HP:0000609,32,146,Optic nerve hypoplasia,18746,15402,4.978694231372505e-11,3.7484083807484985,0.007728138894770273,0.0020733445639497215,<,53.18351857487006
7,HP:0000615,12,1,Abnormal pupil morphology,18891,15422,0.92738365604696,0.06806096436472253,5.2932458183358036e-5,7.775042114811456e-4,<,12.10294264275974
7,HP:0000632,1,0,Lacrimation abnormality,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0000639,17,171,Nystagmus,18721,15417,3.628819964682755e-24,8.281843140067602,0.009051450349354223,0.0011014642995982895,<,105.7329187047582
7,HP:0000643,1,0,Blepharospasm,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0000648,29,48,Optic atrophy,18844,15405,1,1.3530924376665572,0.0025407579928011857,0.001878968511079435,>,2.7211238602220935
7,HP:0000651,0,11,Diplopia,18881,15434,1,Inf,5.822570400169384e-4,0,<,11.23511241885652
7,HP:0000670,26,19,Carious teeth,18873,15408,1,0.5966207405613367,0.0010057167054838027,0.0016845924582091487,>,4.0213080013738445
7,HP:0000674,1,0,Anodontia,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0000689,0,5,Dental malocclusion,18887,15434,1,Inf,2.6466229091679015e-4,0,>,4.648221450313644
7,HP:0000692,0,5,Tooth malposition,18887,15434,1,Inf,2.6466229091679015e-4,0,>,4.648221450313644
7,HP:0000707,5120,5685,Abnormality of the nervous system,13207,10314,9.816224367509285e-7,0.8671346985054105,0.3009210247723904,0.33173513023195544,<,36.004202488061644
7,HP:0000708,1299,972,Behavioral abnormality,17920,14135,1.2847002188655968e-30,0.5902416183543815,0.05145034935422401,0.084164830892834,<,131.5367732012861
7,HP:0000709,1,0,Psychosis,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0000717,455,117,Autism,18775,14979,2.642518367418103e-62,0.20514483604496822,0.00619309760745289,0.0294803680186601,<,258.28390833511975
7,HP:0000722,51,3,Obsessive-compulsive behavior,18889,15383,8.086805484810738e-12,0.047897884612454304,1.587973745500741e-4,0.0033043928987948686,<,56.34087240582071
7,HP:0000729,455,117,Autistic behavior,18775,14979,2.642518367418103e-62,0.20514483604496822,0.00619309760745289,0.0294803680186601,<,258.28390833511975
7,HP:0000733,10,83,Stereotypy,18809,15424,1.191597832986177e-9,6.80597345035593,0.004393394029218717,6.47920176234288e-4,<,47.66746157474435
7,HP:0000736,24,144,Short attention span,18748,15410,2.459562717946047e-14,4.931490592847668,0.007622273978403557,0.0015550084229622911,<,66.40854878817998
7,HP:0000738,0,3,Hallucinations,18889,15434,1,Inf,1.587973745500741e-4,0,>,2.3562855073394755
7,HP:0000750,119,156,Delayed speech and language development,18736,15315,1,1.0715809501068174,0.008257463476603853,0.007710250097188027,>,0.933119611522958
7,HP:0000752,24,144,Hyperactivity,18748,15410,2.459562717946047e-14,4.931490592847668,0.007622273978403557,0.0015550084229622911,<,66.40854878817998
7,HP:0000759,2,112,Abnormal peripheral nervous system morphology,18780,15432,1.9706445440018974e-23,46.01442027680634,0.0059284353165360995,1.295840352468576e-4,<,102.79354721269124
7,HP:0000769,1,0,Abnormality of the breast,18892,15433,1,0,0,6.47920176234288e-5,>,1.3885788089415072
7,HP:0000790,4,12,Hematuria,18880,15430,1,2.451682642689108,6.351894982002964e-4,2.591680704937152e-4,>,3.4915414754525993
7,HP:0000795,0,286,Abnormality of the urethra,18606,15434,3.0328590348164325e-72,Inf,0.015138683040440398,0,<,298.0445714934311
7,HP:0000796,0,8,Urethral obstruction,18884,15434,1,Inf,4.234596654668643e-4,0,<,7.9858529879367115
7,HP:0000805,22,3,Enuresis,18889,15412,0.016510328131733,0.11127055578541928,1.587973745500741e-4,0.0014254243877154335,<,19.10095757508125
7,HP:0000811,45,484,Abnormal external genitalia,18408,15389,7.28130791881625e-74,8.98924944637279,0.02561930976074529,0.0029156407930542956,<,304.52314280454704
7,HP:0000818,796,186,Abnormality of the endocrine system,18706,14638,9.94609955030248e-120,0.18283795343615195,0.009845437222104594,0.05157444602824932,<,487.981369186676
7,HP:0000820,25,4,Abnormality of the thyroid gland,18888,15409,0.005798341995642718,0.13054089767367635,2.1172983273343214e-4,0.0016198004405857198,<,20.918765085047724
7,HP:0000821,22,4,Hypothyroidism,18888,15412,0.03973987140465464,0.14837361410176042,2.1172983273343214e-4,0.0014254243877154335,<,17.575074564003028
7,HP:0000822,2,1,Hypertension,18891,15432,1,0.4084571521063465,5.2932458183358036e-5,1.295840352468576e-4,>,0.912482003897233
7,HP:0000826,43,26,Precocious puberty,18866,15391,1,0.49329456543161915,0.0013762439127673089,0.002786056757807438,<,9.213609985316019
7,HP:0000828,4,69,Abnormality of the parathyroid gland,18823,15430,8.559462314269739e-11,14.141120569868873,0.0036523396146517046,2.591680704937152e-4,<,52.242194457110166
7,HP:0000829,2,69,Hypoparathyroidism,18823,15432,7.272434367950824e-13,28.283732095452176,0.0036523396146517046,1.295840352468576e-4,<,60.52526115160988
7,HP:0000830,172,17,Anterior hypopituitarism,18875,15262,3.654904612632847e-38,0.07992301471408104,8.998517891170866e-4,0.011144227031229753,<,161.72047620561992
7,HP:0000834,26,33,Abnormality of the adrenal glands,18859,15408,1,1.036979427230774,0.0017467711200508153,0.0016845924582091487,>,-3.857309866213148e-16
7,HP:0000839,57,19,Pituitary dwarfism,18873,15377,1.6081024442877916e-4,0.2715970550595462,0.0010057167054838027,0.003693145004535441,<,27.146725545499244
7,HP:0000843,2,0,Hyperparathyroidism,18892,15432,1,0,0,1.295840352468576e-4,>,2.7772195678303393
7,HP:0000846,26,33,Adrenal insufficiency,18859,15408,1,1.036979427230774,0.0017467711200508153,0.0016845924582091487,>,-3.857309866213148e-16
7,HP:0000851,0,2,Congenital hypothyroidism,18890,15434,1,Inf,1.0586491636671607e-4,0,>,1.1866286137016693
7,HP:0000858,6,0,Irregular menstruation,18892,15428,1,0,0,3.887521057405728e-4,<,8.332402219255812
7,HP:0000864,387,53,Abnormality of the hypothalamus-pituitary axis,18839,15047,2.3413274822266343e-77,0.10939364322173585,0.002805420283717976,0.025074510820266942,<,318.49413174231
7,HP:0000870,0,1,Increased circulating prolactin concentration,18891,15434,1,Inf,5.2932458183358036e-5,0,>,-0
7,HP:0000871,172,17,Panhypopituitarism,18875,15262,3.654904612632847e-38,0.07992301471408104,8.998517891170866e-4,0.011144227031229753,<,161.72047620561992
7,HP:0000873,311,1,Diabetes insipidus,18891,15123,3.288416815228203e-104,0.002585048650946363,5.2932458183358036e-5,0.020150317480886356,<,425.904032952559
7,HP:0000924,995,220,Abnormality of the skeletal system,18672,14439,3.364684924812834e-157,0.17096218269262917,0.011645140800338767,0.06446805753531165,<,637.8642027843551
7,HP:0000925,6,11,Abnormality of the vertebral column,18881,15428,1,1.4980289974091925,5.822570400169384e-4,3.887521057405728e-4,>,1.2977402881024547
7,HP:0000929,261,83,Abnormal skull morphology,18809,15173,1.081643683091999e-28,0.256542665633728,0.004393394029218717,0.016910716599714916,<,123.8356435205233
7,HP:0000932,47,0,Abnormal posterior cranial fossa morphology,18892,15387,4.575393934707428e-14,0,0,0.0030452248283011534,<,65.33026642520453
7,HP:0000939,0,20,Osteoporosis,18872,15434,0.009213511837686395,Inf,0.0010586491636671606,0,<,20.11427960104955
7,HP:0000943,643,0,Dysostosis multiplex,18892,14791,3.2852781336913575e-224,0,0,0.04166126733186471,<,905.9056918213518
7,HP:0000951,216,374,Abnormality of the skin,18518,15218,0.034465585882005205,1.4229057031355397,0.019796739360575907,0.01399507580666062,<,17.822437731789808
7,HP:0000952,13,0,Jaundice,18892,15421,0.03012350684942556,0,0,8.422962291045744e-4,<,18.056358277037
7,HP:0000953,21,17,Hyperpigmentation of the skin,18875,15413,1,0.66105942912086,8.998517891170866e-4,0.0013606323700920046,>,2.3861244182413945
7,HP:0000956,9,7,Acanthosis nigricans,18885,15425,1,0.6352947746209063,3.705272072835062e-4,5.831281586108592e-4,>,1.374681722472689
7,HP:0000957,21,17,Cafe-au-lait spot,18875,15413,1,0.66105942912086,8.998517891170866e-4,0.0013606323700920046,>,2.3861244182413945
7,HP:0000961,1,6,Cyanosis,18886,15433,1,4.902769115576521,3.175947491001482e-4,6.47920176234288e-5,>,3.4369415138370836
7,HP:0000964,54,43,Eczema,18849,15380,1,0.6497612912617022,0.0022760957018843953,0.003498768951665155,<,5.571516917050289
7,HP:0000969,79,39,Edema,18853,15355,0.0016413898319217273,0.4020836591990874,0.0020643658691509633,0.005118569392250875,<,23.11113343880929
