bin,term,N,Y,description,Y_out,N_out,pvalue,odds,freq1,freq2,color_sig,size_sel
7,HP:0000164,32,29,Abnormality of the dentition,25478,10335,0.16487322018860093,0.36762632544840435,0.001136942800015682,0.0030867174688916756,<,15.089198789236137
7,HP:0000168,0,32,Abnormality of the gingiva,25475,10367,0.03506633796478293,Inf,0.0012545575724310974,0,<,17.77823761401028
7,HP:0000174,21,122,Abnormal palate morphology,25385,10346,0.08783632516172964,2.3677037401926806,0.004783000744893558,0.002025658338960162,<,16.183102639627382
7,HP:0000175,21,122,Cleft palate,25385,10346,0.08783632516172964,2.3677037401926806,0.004783000744893558,0.002025658338960162,<,16.183102639627382
7,HP:0000190,9,16,Abnormal oral frenulum morphology,25491,10358,1,0.7223883735255465,6.272787862155487e-4,8.681392881257837e-4,>,1.178010031866784
7,HP:0000202,29,122,Oral cleft,25385,10338,1,1.7132390523512941,0.004783000744893558,0.0027973377061830808,<,8.220938407806482
7,HP:0000212,0,32,Gingival overgrowth,25475,10367,0.03506633796478293,Inf,0.0012545575724310974,0,<,17.77823761401028
7,HP:0000234,742,1084,Abnormality of the head,24423,9625,3.4138076452372207e-25,0.5757684854375609,0.04249813776610342,0.07157326130992572,<,109.82484308400362
7,HP:0000235,0,10,Abnormality of the fontanelles or cranial sutures,25497,10367,1,Inf,3.9204924138471793e-4,0,>,4.553563459812714
7,HP:0000238,125,406,Hydrocephalus,25101,10242,1,1.3252391131234496,0.01591719920021955,0.012057490112858107,<,8.9086649254219
7,HP:0000245,84,58,Abnormal paranasal sinus morphology,25449,10283,9.736245377554818e-11,0.27902493986607724,0.002273885600031364,0.008102633355840648,<,52.004233228030515
7,HP:0000246,84,58,Sinusitis,25449,10283,9.736245377554818e-11,0.27902493986607724,0.002273885600031364,0.008102633355840648,<,52.004233228030515
7,HP:0000255,40,21,Acute sinusitis,25486,10327,3.931074821535471e-6,0.2127408846808661,8.233034069079076e-4,0.0038583968361145943,<,33.579754030750706
7,HP:0000271,648,768,Abnormality of the face,24739,9719,8.271133417036222e-40,0.4656160172338343,0.030109381738346336,0.06250602874505642,<,168.28753916569156
7,HP:0000282,36,4,Facial edema,25503,10331,8.942019755427594e-13,0.04501163578285286,1.5681969655388718e-4,0.003472557152503135,<,60.1520567706216
7,HP:0000301,14,29,Abnormality of facial musculature,25478,10353,1,0.8417502724335141,0.001136942800015682,0.0013504388926401081,>,0.845703182412583
7,HP:0000315,59,50,Abnormality of the orbital region,25457,10308,5.24674546681644e-5,0.34316265274409896,0.0019602462069235895,0.005691135333269027,<,29.078239286820533
7,HP:0000316,0,12,Hypertelorism,25495,10367,1,Inf,4.704590896616615e-4,0,<,6.473159250336621
7,HP:0000317,0,1,Facial myokymia,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0000324,0,9,Facial asymmetry,25498,10367,1,Inf,3.5284431724624614e-4,0,>,4.685771051650095
7,HP:0000326,0,11,Abnormality of the maxilla,25496,10367,1,Inf,4.312541655231897e-4,0,<,5.550853513891312
7,HP:0000327,0,11,Hypoplasia of the maxilla,25496,10367,1,Inf,4.312541655231897e-4,0,<,5.550853513891312
7,HP:0000356,38,19,Abnormality of the outer ear,25488,10329,3.741301470939494e-6,0.20263417430701505,7.44893558630964e-4,0.003665476994308865,<,33.665708451891234
7,HP:0000364,218,393,Hearing abnormality,25114,10149,0.2539288238974524,0.7285278774096741,0.015407535186419415,0.02102826275682454,<,14.338951265925555
7,HP:0000365,218,393,Hearing impairment,25114,10149,0.2539288238974524,0.7285278774096741,0.015407535186419415,0.02102826275682454,<,14.338951265925555
7,HP:0000366,474,453,Abnormality of the nose,25054,9893,5.3526935645967e-44,0.37738430106763243,0.017759830634727723,0.045722002507957944,<,185.04350974567708
7,HP:0000370,174,281,Abnormality of the middle ear,25226,10193,0.017942879363603736,0.6525538731383246,0.011016583682910574,0.016784026237098487,<,18.942230721769036
7,HP:0000372,20,19,Abnormality of the auditory canal,25488,10347,1,0.3856686919448082,7.44893558630964e-4,0.0019291984180572971,<,9.624602020599935
7,HP:0000377,5,0,Abnormality of the pinna,25507,10362,1,0,0,4.822996045143243e-4,<,10.783725763799195
7,HP:0000388,164,274,Otitis media,25233,10203,0.10192043422197371,0.675570832132439,0.01074214921394127,0.01581942702806984,<,15.924754209610404
7,HP:0000405,6,7,Conductive hearing impairment,25500,10361,1,0.4740312281081928,2.7443446896930257e-4,5.787595254171891e-4,>,2.6457710977149755
7,HP:0000407,214,264,Sensorineural hearing impairment,25243,10153,1.4036900702160314e-10,0.4961781226645832,0.010350099972556552,0.02064242307321308,<,51.36871435987211
7,HP:0000410,5,5,Mixed hearing impairment,25502,10362,1,0.4063304797758729,1.9602462069235897e-4,4.822996045143243e-4,>,3.1301142523656034
7,HP:0000415,0,91,Abnormality of the choanae,25416,10367,4.1071665398814604e-11,Inf,0.003567648096600933,0,<,53.50363001767911
7,HP:0000419,32,0,Abnormality of the nasal septum,25507,10335,5.27961339132166e-15,0,0,0.0030867174688916756,<,69.06739078368528
7,HP:0000421,44,197,Epistaxis,25310,10323,0.1889019873683848,1.82608494186085,0.007723370055278943,0.004244236519726054,<,14.852853162672757
7,HP:0000453,0,91,Choanal atresia,25416,10367,4.1071665398814604e-11,Inf,0.003567648096600933,0,<,53.50363001767911
7,HP:0000464,22,19,Abnormality of the neck,25488,10345,0.8649876700605919,0.35054203133236206,7.44893558630964e-4,0.002122118259863027,<,12.209759603178895
7,HP:0000473,20,19,Torticollis,25488,10347,1,0.3856686919448082,7.44893558630964e-4,0.0019291984180572971,<,9.624602020599935
7,HP:0000478,666,2055,Abnormality of the eye,23452,9701,8.588755753739565e-5,1.2763097653481406,0.08056611910455953,0.06424230732130799,<,28.222078260708308
7,HP:0000479,0,5,Abnormal retinal morphology,25502,10367,1,Inf,1.9602462069235897e-4,0,>,1.9233294518075965
7,HP:0000481,170,424,Abnormal cornea morphology,25083,10197,1,1.013938981705356,0.01662288783471204,0.016398186553487026,>,0.13116463762514494
7,HP:0000483,170,361,Astigmatism,25146,10197,1,0.8611341535125027,0.014152977613988317,0.016398186553487026,>,3.808652924694376
7,HP:0000486,45,237,Strabismus,25270,10322,4.3764749919930206e-4,2.1512292140524516,0.009291567020817815,0.0043406964406289186,<,25.393301465988056
7,HP:0000492,29,16,Abnormal eyelid morphology,25491,10338,9.87319547263095e-4,0.2237663589658827,6.272787862155487e-4,0.0027973377061830808,<,23.979968329074875
7,HP:0000495,0,28,Recurrent corneal erosions,25479,10367,0.09077440884264644,Inf,0.0010977378758772103,0,<,16.12594555345126
7,HP:0000496,105,420,Abnormality of eye movement,25087,10262,0.0029608919923582405,1.6362140782556078,0.016466068138158152,0.01012829169480081,<,22.072109008861478
7,HP:0000498,0,1,Blepharitis,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0000501,18,0,Glaucoma,25507,10349,1.9081326867971606e-7,0,0,0.0017362785762515675,<,38.83536498596548
7,HP:0000502,29,33,Abnormal conjunctiva morphology,25474,10338,1,0.46180292680220336,0.001293762496569569,0.0027973377061830808,<,10.115310035116465
7,HP:0000504,21,172,Abnormality of vision,25335,10346,2.057193024160513e-6,3.3449459529013144,0.006743246951817148,0.002025658338960162,<,34.70469909874474
7,HP:0000505,21,161,Visual impairment,25346,10346,2.4523120161181426e-5,3.1290995907461876,0.0063119927862939585,0.002025658338960162,<,30.39949636607815
7,HP:0000508,1,17,Ptosis,25490,10366,1,6.913287556843816,6.664837103540204e-4,9.645992090286486e-5,<,5.877880021751604
7,HP:0000509,29,33,Conjunctivitis,25474,10338,1,0.46180292680220336,0.001293762496569569,0.0027973377061830808,<,10.115310035116465
7,HP:0000517,0,69,Abnormality of the lens,25438,10367,7.415214445762255e-8,Inf,0.002705139765554554,0,<,40.4773044098217
7,HP:0000518,0,69,Cataract,25438,10367,7.415214445762255e-8,Inf,0.002705139765554554,0,<,40.4773044098217
7,HP:0000520,0,7,Proptosis,25500,10367,1,Inf,2.7443446896930257e-4,0,>,2.7612463012297455
7,HP:0000525,0,1,Abnormality iris morphology,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0000528,0,14,Anophthalmia,25493,10367,1,Inf,5.488689379386051e-4,0,<,7.325511058734382
7,HP:0000532,0,1,Abnormal chorioretinal morphology,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0000539,351,901,Abnormality of refraction,24606,10016,1,1.0448764889729074,0.035323636648763083,0.033857432236905564,>,1.1859120283415403
7,HP:0000540,133,346,Hypermetropia,25161,10234,1,1.0581351463785795,0.01356490375191124,0.012829169480081027,>,0.8529968189391686
7,HP:0000545,26,168,Myopia,25339,10341,4.090819284978091e-4,2.636839649249832,0.006586427255263261,0.0025079579434744864,<,25.510558092121155
7,HP:0000549,45,237,Abnormal conjugate eye movement,25270,10322,4.3764749919930206e-4,2.1512292140524516,0.009291567020817815,0.0043406964406289186,<,25.393301465988056
7,HP:0000553,0,10,Abnormal uvea morphology,25497,10367,1,Inf,3.9204924138471793e-4,0,>,4.553563459812714
7,HP:0000554,0,8,Uveitis,25499,10367,1,Inf,3.1363939310777436e-4,0,>,3.755732284462848
7,HP:0000557,18,0,Buphthalmos,25507,10349,1.9081326867971606e-7,0,0,0.0017362785762515675,<,38.83536498596548
7,HP:0000565,13,59,Esotropia,25448,10354,1,1.8465315057723215,0.002313090524169836,0.0012539789717372432,<,5.205984162960021
7,HP:0000568,0,6,Microphthalmia,25501,10367,1,Inf,2.3522954483083075e-4,0,>,2.8737450494814323
7,HP:0000573,0,4,Retinal hemorrhage,25503,10367,1,Inf,1.5681969655388718e-4,0,>,0.9329260633961951
7,HP:0000575,2,44,Scotoma,25463,10365,0.051634559685231333,8.955137956891901,0.0017250166620927589,1.9291984180572972e-4,<,17.10603735899634
7,HP:0000577,8,39,Exotropia,25468,10359,1,1.9828531677073378,0.0015289920414003999,7.716793672229189e-4,>,4.4466466660730735
7,HP:0000587,130,323,Abnormality of the optic nerve,25184,10237,1,1.0099691646998314,0.012663190496726389,0.012539789717372431,>,0.07376674221690746
7,HP:0000598,453,716,Abnormality of the ear,24791,9914,2.008023601047111e-10,0.6320854469717805,0.0280707256831458,0.04369634416899778,<,50.74672401895752
7,HP:0000600,77,8,Abnormality of the pharynx,25499,10290,8.170374619398175e-30,0.04192882184558861,3.1363939310777436e-4,0.007427413909520594,<,128.3088313914612
7,HP:0000606,36,4,Abnormality of the periorbital region,25503,10331,8.942019755427594e-13,0.04501163578285286,1.5681969655388718e-4,0.003472557152503135,<,60.1520567706216
7,HP:0000609,0,146,Optic nerve hypoplasia,25361,10367,4.228036298691967e-19,Inf,0.0057239189242168816,0,<,85.45324444197767
7,HP:0000610,0,1,Abnormal choroid morphology,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0000615,0,1,Abnormal pupil morphology,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0000632,3,0,Lacrimation abnormality,25507,10364,1,0,0,2.8937976270859456e-4,<,6.469877931111569
7,HP:0000639,60,183,Nystagmus,25324,10307,1,1.2413417820911148,0.007174501117340338,0.005787595254171891,>,3.2297877415889986
7,HP:0000643,1,0,Blepharospasm,25507,10366,1,0,0,9.645992090286486e-5,>,2.1565068210733136
7,HP:0000646,6,38,Amblyopia,25469,10361,1,2.576300279067818,0.001489787117261928,5.787595254171891e-4,<,6.145547081125735
7,HP:0000648,21,89,Optic atrophy,25418,10346,1,1.7250372721159644,0.0034892382483239894,0.002025658338960162,<,6.316929903661876
7,HP:0000651,0,11,Diplopia,25496,10367,1,Inf,4.312541655231897e-4,0,<,5.550853513891312
7,HP:0000670,32,24,Carious teeth,25483,10335,0.010512675962440376,0.3041897188648992,9.40918179323323e-4,0.0030867174688916756,<,19.870946158105507
7,HP:0000689,0,5,Dental malocclusion,25502,10367,1,Inf,1.9602462069235897e-4,0,>,1.9233294518075965
7,HP:0000692,0,5,Tooth malposition,25502,10367,1,Inf,1.9602462069235897e-4,0,>,1.9233294518075965
7,HP:0000707,3406,8105,Abnormality of the nervous system,17402,6961,1,0.9518810147079908,0.31775591014231386,0.3285424905951577,<,5.249773015411946
7,HP:0000708,673,1489,Behavioral abnormality,24018,9694,1,0.892998039337835,0.058376132042184496,0.06491752676762805,<,6.902302809059467
7,HP:0000709,1,0,Psychosis,25507,10366,1,0,0,9.645992090286486e-5,>,2.1565068210733136
7,HP:0000717,60,117,Autism,25390,10307,1,0.7915782272546471,0.0045869761242012,0.005787595254171891,>,3.213236218472105
7,HP:0000718,2,0,Aggressive behavior,25507,10365,1,0,0,1.9291984180572972e-4,>,4.3131327931715715
7,HP:0000722,0,2,Obsessive-compulsive behavior,25505,10367,1,Inf,7.840984827694359e-5,0,>,-0
7,HP:0000729,60,117,Autistic behavior,25390,10307,1,0.7915782272546471,0.0045869761242012,0.005787595254171891,>,3.213236218472105
7,HP:0000733,38,105,Stereotypy,25402,10329,1,1.1235530194496104,0.004116517034539538,0.003665476994308865,>,0.9462517268472688
7,HP:0000736,0,258,Short attention span,25249,10367,7.422184549444648e-36,Inf,0.010114870427725723,0,<,152.47567227589246
7,HP:0000738,0,3,Hallucinations,25504,10367,1,Inf,1.1761477241541538e-4,0,>,1.0019870733639928
7,HP:0000750,116,227,Delayed speech and language development,25280,10251,1,0.7934986659119401,0.008899517779433097,0.011189350824732323,<,5.271409932260512
7,HP:0000752,0,258,Hyperactivity,25249,10367,7.422184549444648e-36,Inf,0.010114870427725723,0,<,152.47567227589246
7,HP:0000759,14,114,Abnormal peripheral nervous system morphology,25393,10353,0.0017930579016189596,3.320142476604599,0.004469361351785784,0.0013504388926401081,<,22.94342201437545
7,HP:0000790,6,12,Hematuria,25495,10361,1,0.8128210673057891,4.704590896616615e-4,5.787595254171891e-4,>,0.39856435024250897
7,HP:0000795,10,336,Abnormality of the urethra,25171,10357,4.6943663559521405e-34,13.824802450707434,0.013172854510526522,9.645992090286486e-4,<,145.27149135214754
7,HP:0000796,10,10,Urethral obstruction,25497,10357,1,0.4062140740400351,3.9204924138471793e-4,9.645992090286486e-4,<,5.293491300151964
7,HP:0000805,8,3,Enuresis,25504,10359,1,0.15233368696101945,1.1761477241541538e-4,7.716793672229189e-4,<,9.923866386167154
7,HP:0000811,36,602,Abnormal external genitalia,24905,10331,1.0298303183718531e-47,6.936607574417815,0.02360136433136002,0.003472557152503135,<,199.9067365771487
7,HP:0000818,103,526,Abnormality of the endocrine system,24981,10264,2.1716196097173908e-10,2.098204153425239,0.02062179009683616,0.009935371852995081,<,50.61066425195084
7,HP:0000820,4,16,Abnormality of the thyroid gland,25491,10363,1,1.6261559272957689,6.272787862155487e-4,3.8583968361145945e-4,>,1.322787299823823
7,HP:0000821,4,16,Hypothyroidism,25491,10363,1,1.6261559272957689,6.272787862155487e-4,3.8583968361145945e-4,>,1.322787299823823
7,HP:0000822,1,1,Hypertension,25506,10366,1,0.40642357146124686,3.9204924138471795e-5,9.645992090286486e-5,>,1.2234700748024054
7,HP:0000826,10,31,Precocious puberty,25476,10357,1,1.2602453316064948,0.0012153526482926256,9.645992090286486e-4,>,0.8656944382611604
7,HP:0000828,2,69,Abnormality of the parathyroid gland,25438,10365,1.969781013798136e-5,14.056959232728344,0.002705139765554554,1.9291984180572972e-4,<,30.780127482335942
7,HP:0000829,0,69,Hypoparathyroidism,25438,10367,7.415214445762255e-8,Inf,0.002705139765554554,0,<,40.4773044098217
7,HP:0000830,0,156,Anterior hypopituitarism,25351,10367,1.2259556127974664e-20,Inf,0.0061159681656015995,0,<,91.60390028542201
7,HP:0000834,0,35,Abnormality of the adrenal glands,25472,10367,0.013016380832157096,Inf,0.0013721723448465127,0,<,19.499838284004785
7,HP:0000839,0,19,Pituitary dwarfism,25488,10367,1,Inf,7.44893558630964e-4,0,<,10.847300036630488
7,HP:0000843,2,0,Hyperparathyroidism,25507,10365,1,0,0,1.9291984180572972e-4,>,4.3131327931715715
7,HP:0000846,0,35,Adrenal insufficiency,25472,10367,0.013016380832157096,Inf,0.0013721723448465127,0,<,19.499838284004785
7,HP:0000851,0,2,Congenital hypothyroidism,25505,10367,1,Inf,7.840984827694359e-5,0,>,-0
7,HP:0000864,0,346,Abnormality of the hypothalamus-pituitary axis,25161,10367,3.558455677908794e-49,Inf,0.01356490375191124,0,<,205.75275302717617
7,HP:0000870,0,1,Increased circulating prolactin concentration,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0000871,0,156,Panhypopituitarism,25351,10367,1.2259556127974664e-20,Inf,0.0061159681656015995,0,<,91.60390028542201
7,HP:0000873,87,29,Diabetes insipidus,25478,10280,1.0676830239765432e-21,0.13450940900839886,0.001136942800015682,0.008392013118549244,<,95.8440299204599
7,HP:0000924,806,590,Abnormality of the skeletal system,24917,9561,3.549456610690178e-113,0.28089442933345904,0.023130905241698356,0.07774669624770908,<,461.7571517841274
7,HP:0000925,13,20,Abnormality of the vertebral column,25487,10354,1,0.6250033913610206,7.840984827694359e-4,0.0012539789717372432,>,2.9492878184472944
7,HP:0000929,94,313,Abnormal skull morphology,25194,10273,1,1.3576840804288262,0.01227114125534167,0.009067232564869297,<,8.06200066894746
7,HP:0000939,0,20,Osteoporosis,25487,10367,1,Inf,7.840984827694359e-4,0,<,10.838530578961413
7,HP:0000943,643,0,Dysostosis multiplex,25507,9724,0,0,0,0.062023729140542105,<,Inf
7,HP:0000951,313,522,Abnormality of the skin,24985,10054,7.027607163115639e-5,0.6711057428869395,0.020464970400282275,0.030191955242596703,<,28.57056936333473
7,HP:0000952,76,6,Jaundice,25501,10291,4.031419822501711e-31,0.03186186372016757,2.3522954483083075e-4,0.00733095398861773,<,133.5359671630439
7,HP:0000953,25,17,Hyperpigmentation of the skin,25490,10342,0.04392099811662417,0.27592583126532366,6.664837103540204e-4,0.0024114980225716214,<,17.387110466609307
7,HP:0000956,1,9,Acanthosis nigricans,25498,10366,1,3.6590409062543703,3.5284431724624614e-4,9.645992090286486e-5,>,2.096237234753131
7,HP:0000957,25,17,Cafe-au-lait spot,25490,10342,0.04392099811662417,0.27592583126532366,6.664837103540204e-4,0.0024114980225716214,<,17.387110466609307
7,HP:0000961,1,6,Cyanosis,25501,10366,1,2.4388528337003574,2.3522954483083075e-4,9.645992090286486e-5,>,0.6666909550814624
7,HP:0000964,85,48,Eczema,25459,10282,8.044490300857795e-14,0.2280769532539856,0.001881836358646646,0.008199093276743513,<,64.33580514108439
7,HP:0000969,73,57,Edema,25450,10294,8.493723072040874e-8,0.3158097323361285,0.002234680675892892,0.007041574225909134,<,40.24140688179011
7,HP:0000980,0,2,Pallor,25505,10367,1,Inf,7.840984827694359e-5,0,>,-0
7,HP:0000987,0,26,Atypical scarring of skin,25481,10367,0.25671661084156183,Inf,0.0010193280276002666,0,<,14.319983388292107
7,HP:0000988,27,85,Skin rash,25422,10340,1,1.2804279303841763,0.0033324185517701025,0.0026044178643773513,>,2.1096015579805854
7,HP:0000989,4,1,Pruritus,25506,10363,1,0.10158262612284003,3.9204924138471795e-5,3.8583968361145945e-4,<,6.287435886645088
7,HP:0000999,0,1,Pyoderma,25506,10367,1,Inf,3.9204924138471795e-5,0,>,-0
7,HP:0001000,55,18,Abnormality of skin pigmentation,25489,10312,2.7437165113281336e-13,0.132417091923109,7.056886344924923e-4,0.005305295649657567,<,62.20444232346973
